config_id,config_description,question_text,expected_doc_id,retrieved_top_k_ids,correct_doc_rank,is_hit_at_k
bgem3_fixed,Modelo: bge-m3 | Estratégia: Tamanho Fixo,"O que o Anexo II da Portaria nº 1, de 8 de janeiro de 2021, descreve em relação aos cargos e funções?",18248,"[17306, 18243, 20229, 60231, 20050, 17312, 20251, 23637, 18255, 18122]",inf,False
minilm_structured,Modelo: MiniLM | Estratégia: Estruturada,O que será acrescido ao Artigo 1º a partir de sua vigência?,22872,"[59546, 6361, 138, 1347, 11424, 5839, 14565, 23327, 5532, 17847]",inf,False
minilm_structured,Modelo: MiniLM | Estratégia: Estruturada,"De acordo com o art. 1º da Portaria nº 30, de 23 de abril de 2018, quem é o responsável pela designação de Magistrado e qual o seu embasamento?",36663,"[37760, 37274, 31437, 37501, 37268, 19472, 16472, 20871, 9993, 19601]",inf,False
minilm_structured,Modelo: MiniLM | Estratégia: Estruturada,Quem foi a magistrada designada para auxiliar nos trabalhos do Fórum Nacional dos Corregedores-Gerais de Justiça (FONACOR)?,35352,"[35349, 35352, 35419, 35351, 16735, 38216, 31285, 31302, 31321, 31267]",2.0,True
minilm_structured,Modelo: MiniLM | Estratégia: Estruturada,De quem é a responsabilidade pelo cumprimento das disposições desta Resolução?,55205,"[37729, 47978, 13564, 39571, 8964, 40005, 49970, 34206, 44139, 52577]",inf,False
minilm_recursive,Modelo: MiniLM | Estratégia: Recursiva,Qual é o assunto da nova Seção V que será incluída no Capítulo II do Livro IV da Parte Geral do Código Nacional de Normas da Corregedoria Nacional de Justiça – Foro Extrajudicial (CNN/CN/CNJ-Extra)?,16845,"[17127, 17154, 16877, 9713, 16845, 1480, 1482, 4301, 1048, 17160]",5.0,True
minilm_recursive,Modelo: MiniLM | Estratégia: Recursiva,"Quais são as responsabilidades de acompanhamento, avaliação e desenvolvimento de ações em relação a licenças médicas, ausências por saúde, retorno ao trabalho, assédio e gestão de diversidade?",90362,"[65720, 65713, 67871, 90350, 90362, 55800, 60057, 65712, 63222, 61548]",5.0,True
minilm_recursive,Modelo: MiniLM | Estratégia: Recursiva,Qual o motivo da solicitação de revisão do Edital do Concurso de ingresso nas serventias extrajudiciais do TJPA (2006/2007) no Procedimento de Controle Administrativo nº 600?,128122,"[127036, 129568, 127995, 128174, 119010, 127029, 77976, 128176, 54301, 51324]",inf,False
minilm_recursive,Modelo: MiniLM | Estratégia: Recursiva,Quem são os requerentes nos Pedidos de Providências que têm Washington Luiz Damasceno Freitas como requerido?,61156,"[65283, 62695, 26606, 124430, 110768, 110624, 94177, 129947, 73903, 103788]",inf,False
minilm_recursive,Modelo: MiniLM | Estratégia: Recursiva,Qual é o assunto abordado no Recurso Administrativo do PCA nº 0001106-02.2015.2.00.0000?,59265,"[54744, 15123, 54510, 56538, 127549, 127720, 127155, 123695, 127293, 57277]",inf,False
minilm_recursive,Modelo: MiniLM | Estratégia: Recursiva,Qual é o assunto principal do Procedimento de Controle Administrativo nº 0003095-48.2012.2.00.0000?,97109,"[5959, 113847, 82987, 82992, 82997, 38996, 39849, 128178, 120688, 126842]",inf,False
minilm_recursive,Modelo: MiniLM | Estratégia: Recursiva,Quem é responsável pela coordenação ou colaboração em projetos de difusão cultural e direitos humanos?,15822,"[33817, 30133, 82521, 33834, 14720, 70228, 6818, 30137, 17221, 4409]",inf,False
minilm_recursive,Modelo: MiniLM | Estratégia: Recursiva,"Conforme o Art. 7º, quais atalhos cada órgão do Poder Judiciário deve disponibilizar em seu sítio eletrônico oficial e qual a possibilidade do CNJ em relação a esses acessos?",65476,"[31023, 58340, 47174, 63060, 8205, 63736, 7065, 22650, 15333, 47842]",inf,False
minilm_recursive,Modelo: MiniLM | Estratégia: Recursiva,"Qual será o período, a modalidade e o horário dos trabalhos de inspeção nos setores administrativo e judicial do Tribunal Regional Federal da 2ª Região em março de 2020, e qual a exigência de disponibilidade de servidores?",43783,"[44102, 44188, 48626, 48779, 48201, 28968, 36782, 53480, 35616, 29017]",inf,False
minilm_recursive,Modelo: MiniLM | Estratégia: Recursiva,O que a Constituição da República estabelece em relação à observância do princípio da eficiência na administração pública?,37487,"[37487, 120884, 77265, 29930, 30426, 103369, 113461, 30723, 30875, 9896]",1.0,True
minilm_recursive,Modelo: MiniLM | Estratégia: Recursiva,"Por qual motivo a Procuradora-Geral da República Raquel Dodge não compareceu à sessão do Conselho, e qual foi a posição do Ministério Público Federal em relação à liderança do Ministro Dias Toffoli?",49481,"[49481, 39991, 46195, 99832, 39080, 43268, 39995, 49205, 47213, 122630]",1.0,True
minilm_recursive,Modelo: MiniLM | Estratégia: Recursiva,"Quais são os nomes dos servidores designados para assessorar os magistrados durante os trabalhos de correição, e a quais órgãos eles pertencem?",43976,"[48535, 11206, 28217, 103136, 29719, 36007, 29492, 112438, 106546, 29429]",inf,False
minilm_recursive,Modelo: MiniLM | Estratégia: Recursiva,Quem é o relator do RECURSO ADMINISTRATIVO NA REVISÃO DISCIPLINAR de número 0006027-38.2014.2.00.0000?,56030,"[39377, 38996, 5959, 39849, 105827, 108313, 78030, 6266, 107798, 108239]",inf,False
minilm_recursive,Modelo: MiniLM | Estratégia: Recursiva,"Quais são as partes envolvidas, a relatora e o assunto principal da Reclamação Disciplinar nº 0003529-90.2019.2.00.0000, que tem Alexandre Victor de Carvalho como requerido?",31865,"[86449, 86122, 81817, 130462, 110947, 129943, 117391, 127033, 82475, 95478]",inf,False
minilm_recursive,Modelo: MiniLM | Estratégia: Recursiva,"Qual o assunto principal do Pedido de Providências nº 0004128-73.2012.2.00.0000, que tem AROLDO BRITO DE LEMOS como requerente e o Conselho Nacional de Justiça como requerido?",86926,"[84955, 84243, 86439, 80371, 74312, 96672, 86284, 128783, 133283, 81798]",inf,False
minilm_recursive,Modelo: MiniLM | Estratégia: Recursiva,Quando os internos iniciam os cursos preparatórios e como são direcionados para cursos profissionalizantes e empregos?,22892,"[22892, 72520, 118291, 39908, 124996, 121739, 123290, 39919, 28394, 63268]",1.0,True
minilm_recursive,Modelo: MiniLM | Estratégia: Recursiva,Qual é o assunto associado a GUIMARÃES PEIXOTO (DF30789) e ANTÔNIO AUGUSTO DE SOUZA COELHO (SP100060)?,55877,"[118748, 118458, 119546, 119790, 125264, 25979, 132792, 133449, 133033, 133717]",inf,False
minilm_recursive,Modelo: MiniLM | Estratégia: Recursiva,"Qual a finalidade da designação temporária de servidores e um colaborador eventual pelo Corregedor Nacional de Justiça, segundo o Art. 1º do SEI n. 03728/2025?",2722,"[44574, 20601, 24879, 1012, 43623, 20745, 43636, 28163, 53687, 53207]",inf,False
minilm_recursive,Modelo: MiniLM | Estratégia: Recursiva,Qual é o procedimento para solicitar uma mudança de leiaute e o que se define como mudança de leiaute para fins desta instrução?,55175,"[55175, 42074, 63278, 90465, 116208, 10605, 30963, 18780, 47176, 2390]",1.0,True
minilm_recursive,Modelo: MiniLM | Estratégia: Recursiva,"Quais são os grupos e indivíduos cuja participação é obrigatória na elaboração das propostas orçamentárias e dos planejamentos estratégicos dos órgãos do Poder Judiciário, conforme o Art. 6º?",70781,"[47842, 8380, 70781, 53058, 46797, 118085, 118098, 117835, 62075, 53011]",3.0,True
minilm_recursive,Modelo: MiniLM | Estratégia: Recursiva,"Como e qual o prazo para o recolhimento da cota de participação, e qual a base utilizada para o cálculo do seu valor?",35023,"[35023, 75853, 76388, 19094, 89092, 88756, 16779, 118078, 77378, 99258]",1.0,True
minilm_recursive,Modelo: MiniLM | Estratégia: Recursiva,"Quem foi designado para presidir a Comissão Permanente de Gestão Estratégica, Estatística e Orçamento?",47036,"[36161, 119248, 108576, 38327, 6562, 114382, 101743, 90895, 115840, 38027]",inf,False
minilm_recursive,Modelo: MiniLM | Estratégia: Recursiva,"Quais são as diretrizes específicas relativas aos espaços de vivência e à movimentação interna de pessoas LGBTI privadas de liberdade, no contexto das garantias do local de detenção?",37545,"[37545, 6794, 6788, 37515, 37543, 676, 6793, 6785, 40599, 43896]",1.0,True
minilm_recursive,Modelo: MiniLM | Estratégia: Recursiva,"Quais são as competências listadas para a Seção de Pagamento, conforme o item 9.7.7?",90370,"[90370, 10380, 15558, 90320, 108787, 90296, 106909, 41972, 1283, 18213]",1.0,True
minilm_recursive,Modelo: MiniLM | Estratégia: Recursiva,Qual é o assunto principal do Processo n.º 346685?,88383,"[13221, 133011, 86933, 85811, 86038, 93431, 110082, 18736, 69066, 115142]",inf,False
minilm_recursive,Modelo: MiniLM | Estratégia: Recursiva,Quem presidiu o julgamento de 28 de junho de 2016 e qual advogado fez sustentação oral em defesa do Requerido?,61182,"[84633, 80089, 73012, 73537, 75892, 85404, 85378, 85784, 87502, 81993]",inf,False
minilm_recursive,Modelo: MiniLM | Estratégia: Recursiva,Quais elementos são considerados ao tratar de trabalho gratuito e remuneração em localidades com Índice de Desenvolvimento Humano Municipal inferior a zero?,59436,"[63634, 58943, 59849, 58047, 57745, 57892, 60465, 63472, 59436, 57449]",9.0,True
minilm_recursive,Modelo: MiniLM | Estratégia: Recursiva,"Conforme o Art. 338 e seu parágrafo único, qual o procedimento a ser adotado caso existam matrículas de imóveis distintas com o mesmo número de ordem?",18003,"[18002, 18884, 18006, 18888, 17606, 17831, 18371, 1371, 76968, 13466]",inf,False
minilm_recursive,Modelo: MiniLM | Estratégia: Recursiva,Quem presidiu o julgamento?,71282,"[86696, 73041, 79554, 74083, 74108, 76289, 76440, 76351, 75854, 75828]",inf,False
minilm_recursive,Modelo: MiniLM | Estratégia: Recursiva,"Qual a finalidade da indicação de embaixadores e embaixadoras do Observatório pelo Presidente do Conselho Nacional de Justiça, e quais são suas competências?",41113,"[41113, 15907, 123311, 39450, 127501, 53521, 44594, 41110, 38121, 125013]",1.0,True
minilm_recursive,Modelo: MiniLM | Estratégia: Recursiva,Qual foi a decisão do Tribunal de Justiça de Mato Grosso (TJMT) referente ao pedido de justificativa de afastamento de um candidato aprovado no concurso da magistratura que não pôde concluir o curso de formação devido a um problema de saúde (Estresse Pós-Traumático)?,68088,"[106822, 129579, 128256, 77578, 106552, 115769, 80158, 81457, 22494, 78507]",inf,False
minilm_recursive,Modelo: MiniLM | Estratégia: Recursiva,Qual foi a decisão do Recurso Administrativo nº 0005411-92.2016.2.00.0000 que envolve a LIRA CONSULTORIA LTDA e a CORREGEDORIA-GERAL DA JUSTIÇA DO ESTADO DO AMAZONAS?,56625,"[68228, 70277, 123575, 56322, 56042, 56473, 56176, 55913, 56625, 56747]",9.0,True
minilm_recursive,Modelo: MiniLM | Estratégia: Recursiva,O que a Portaria Nº 391 de 10/11/2022 da Presidência altera?,24604,"[8712, 8235, 2085, 2539, 108981, 8141, 867, 667, 8349, 7647]",inf,False
minilm_recursive,Modelo: MiniLM | Estratégia: Recursiva,"Qual o impedimento para o registro de uma escola nova e pronta no Marajó, e qual a medida do FNDE diante da falta de comprovação de dominialidade?",13188,"[13188, 11885, 25920, 121483, 21202, 21305, 114425, 31896, 13190, 21065]",1.0,True
minilm_recursive,Modelo: MiniLM | Estratégia: Recursiva,"Quem são o relator, o requerente e o requerido do PROCESSO DE REVISÃO DISCIPLINAR de número 0000912-41.2011.2.00.0000?",106647,"[107524, 39377, 108032, 3593, 112956, 113055, 107526, 93894, 93470, 110577]",inf,False
minilm_recursive,Modelo: MiniLM | Estratégia: Recursiva,"Quais são as regras para a assinatura das provas de seleção, escrita e prática, e é possível solicitar sua revisão?",23601,"[32893, 32769, 33039, 11776, 28861, 103069, 12639, 24690, 23335, 36182]",inf,False
minilm_recursive,Modelo: MiniLM | Estratégia: Recursiva,Qual era a finalidade da Portaria Nº 18 de 06/03/2012 e qual é o seu status atual?,102325,"[53047, 48955, 48830, 48847, 47697, 42496, 27473, 55557, 108592, 40983]",inf,False
minilm_recursive,Modelo: MiniLM | Estratégia: Recursiva,Qual foi a decisão tomada em relação à vista regimental do Conselheiro João Otávio de Noronha?,54129,"[57716, 58669, 58546, 58016, 54129, 56559, 52040, 56403, 52129, 50321]",5.0,True
minilm_recursive,Modelo: MiniLM | Estratégia: Recursiva,Quais são todos os nomes de pessoas listados no texto?,69867,"[119610, 103788, 103589, 103794, 103600, 103595, 103799, 32077, 20957, 93272]",inf,False
minilm_recursive,Modelo: MiniLM | Estratégia: Recursiva,"Qual o número, relatora, requerente, requerido, assunto e decisão do PROCEDIMENTO DE CONTROLE ADMINISTRATIVO mencionado?",62414,"[100679, 100394, 96183, 127550, 127721, 81363, 81801, 129774, 127933, 130583]",inf,False
minilm_recursive,Modelo: MiniLM | Estratégia: Recursiva,"Qual foi a decisão do Conselho sobre o direito de percepção do auxílio pré-escolar pelos magistrados do Tribunal de Justiça do Estado do Rio Grande do Sul, conforme a proclamação retificada?",22439,"[113137, 22728, 91681, 131721, 83660, 83286, 68030, 35791, 130418, 22951]",inf,False
minilm_recursive,Modelo: MiniLM | Estratégia: Recursiva,O que foi decidido pela Relatora no processo disciplinar do TJMT referente ao magistrado Flávio Miraglia Fernandes e ao Desembargador Sebastião de Moraes Filho?,70840,"[113341, 26415, 80866, 80689, 125230, 113345, 73386, 73218, 119144, 26028]",inf,False
minilm_recursive,Modelo: MiniLM | Estratégia: Recursiva,"Quais pessoas o orador agradece e menciona estarem presentes, incluindo membros da sua família e outras autoridades, e qual a origem da maioria dos convidados?",13263,"[26281, 5881, 25672, 11799, 110064, 43168, 27729, 36111, 30291, 15297]",inf,False
minilm_recursive,Modelo: MiniLM | Estratégia: Recursiva,Quais são os critérios para a abertura de um Processo Administrativo Disciplinar e como eventuais falhas na sindicância afetam o PAD?,22140,"[97997, 98326, 101308, 101122, 94277, 94095, 59052, 105130, 105341, 59038]",inf,False
minilm_recursive,Modelo: MiniLM | Estratégia: Recursiva,"Quais as condições que podem inviabilizar as nomeações de concursos, quem presidiu o julgamento e quando ele ocorreu?",82050,"[118291, 37783, 14796, 14718, 21211, 21314, 39920, 110833, 22892, 45641]",inf,False
minilm_recursive,Modelo: MiniLM | Estratégia: Recursiva,Quais foram os pontos e considerações levantados em uma nova devolução referente ao encaminhamento de lista tríplice ao Governador?,88931,"[7727, 130180, 4979, 15431, 91573, 91474, 27175, 9262, 1636, 119649]",inf,False
minilm_recursive,Modelo: MiniLM | Estratégia: Recursiva,Quais são as diretrizes para a designação de audiências e para a promoção de atos de cooperação judiciária?,1736,"[108893, 108888, 108889, 37433, 108892, 98365, 98001, 37453, 91367, 121223]",inf,False
minilm_recursive,Modelo: MiniLM | Estratégia: Recursiva,Qual o período e a modalidade de realização da inspeção ordinária nos setores administrativos e judiciais do Tribunal de Justiça do Estado da Paraíba (TJPB) e nas serventias extrajudiciais da Paraíba?,43724,"[44016, 55771, 11537, 29352, 35616, 44235, 2680, 43724, 29253, 55381]",8.0,True
minilm_recursive,Modelo: MiniLM | Estratégia: Recursiva,"Quem foi designado como presidente da Comissão Permanente de Aperfeiçoamento da Justiça Militar, tanto federal quanto estadual, de acordo com a alteração promovida pelo Presidente do CNJ, Ministro Luiz Fux?",26987,"[43706, 35644, 27123, 34784, 47033, 41182, 47018, 19187, 47149, 43701]",inf,False
minilm_recursive,Modelo: MiniLM | Estratégia: Recursiva,Quais são as atribuições do Núcleo relativas ao planejamento e execução orçamentária de TIC e demais atividades típicas?,90018,"[90018, 115893, 90016, 23763, 115952, 111057, 15740, 10562, 31391, 38373]",1.0,True
minilm_recursive,Modelo: MiniLM | Estratégia: Recursiva,"Quais são as atividades e atribuições relacionadas ao suporte, promoção e monitoramento da inovação tecnológica no âmbito do CNJ e do Poder Judiciário?",89964,"[38188, 35400, 52918, 6430, 27423, 78920, 78781, 78895, 11358, 121606]",inf,False
minilm_recursive,Modelo: MiniLM | Estratégia: Recursiva,Qual o procedimento para o depósito se a entidade devedora não optar pelo fracionamento previsto no §8º do art. 97 do ADCT?,110355,"[110342, 110355, 110109, 110371, 52879, 79137, 110108, 17584, 45289, 45265]",2.0,True
minilm_recursive,Modelo: MiniLM | Estratégia: Recursiva,Quais são as bases legais para a regulamentação da remuneração de conciliadores e mediadores e o que deve ser comunicado ao Conselho Nacional de Justiça a respeito da criação dos Núcleos?,109930,"[43337, 77083, 39735, 33606, 39706, 32463, 30722, 132459, 49307, 33612]",inf,False
minilm_recursive,Modelo: MiniLM | Estratégia: Recursiva,"Quais atos normativos foram adiados, incluindo seus números de processo, os nomes dos relatores e os assuntos específicos de cada um?",55086,"[58470, 74058, 31186, 46957, 558, 29065, 115587, 25689, 110083, 43940]",inf,False
minilm_recursive,Modelo: MiniLM | Estratégia: Recursiva,"De acordo com o Artigo 21, quais encargos ou obrigações um magistrado não deve assumir e quais são as exceções permitidas constitucionalmente?",48460,"[48618, 48460, 55404, 121241, 42506, 30103, 128968, 129104, 115530, 125560]",2.0,True
minilm_recursive,Modelo: MiniLM | Estratégia: Recursiva,"Qual foi a decisão tomada pelo Conselho em relação à prorrogação da instrução processual e aos pedidos do Id 5945704, e quem presidiu o julgamento?",4192,"[20779, 4192, 4600, 118419, 119333, 128463, 45793, 74957, 74681, 103958]",2.0,True
minilm_recursive,Modelo: MiniLM | Estratégia: Recursiva,Quais são as obrigações relacionadas à manutenção de cadastros no Integra e à designação de administradores de ciclo?,8251,"[30920, 53380, 120261, 55166, 60643, 47182, 48094, 60629, 46364, 55669]",inf,False
minilm_recursive,Modelo: MiniLM | Estratégia: Recursiva,A quem foi concedida a vista regimental e qual o começo da decisão mencionada?,118726,"[118727, 122409, 127303, 55890, 122820, 76080, 76313, 131516, 127198, 83083]",inf,False
minilm_recursive,Modelo: MiniLM | Estratégia: Recursiva,Qual foi a decisão unânime do Conselho em relação à posse de um candidato aprovado no certame?,21358,"[96979, 81025, 94514, 97308, 131912, 14880, 123301, 94723, 93151, 93268]",inf,False
minilm_recursive,Modelo: MiniLM | Estratégia: Recursiva,Quais são as responsabilidades que envolvem o apoio a integrantes do SICJUS em ações de imprensa e a coordenação de comunicação e contratação de serviços?,117840,"[67864, 90886, 101550, 43891, 15181, 11362, 41630, 3665, 53933, 78899]",inf,False
minilm_recursive,Modelo: MiniLM | Estratégia: Recursiva,"Quais são os principais tópicos e demandas abordados no Assunto da decisão do Juízo da Comarca de Amontada - CE, referentes ao TJCE?",91508,"[116021, 5513, 9136, 28883, 111969, 123027, 41986, 32328, 90042, 114791]",inf,False
minilm_recursive,Modelo: MiniLM | Estratégia: Recursiva,"Qual foi a decisão do Conselho, e seu nível de consenso, a respeito do pedido de esclarecimentos relacionado à desconstituição de ato administrativo do concurso para serviços notariais e de registros do Rio Grande do Sul (Edital nº 02/2004 - CPCIRSNR)?",131181,"[132120, 131183, 131430, 131181, 129954, 130440, 129788, 129700, 132139, 131110]",4.0,True
minilm_recursive,Modelo: MiniLM | Estratégia: Recursiva,Qual o tema da proposta do CNJ abordada no ATO NORMATIVO 0003751-63.2016.2.00.0000?,60765,"[39238, 24048, 35433, 1729, 45446, 38776, 30429, 276, 6832, 24037]",inf,False
minilm_recursive,Modelo: MiniLM | Estratégia: Recursiva,Qual a razão pela qual Gilson Gipp propôs o adiamento e quais as opções de datas sugeridas para a definição do texto?,120235,"[93272, 60599, 42641, 8087, 28028, 79272, 60731, 44158, 129372, 52218]",inf,False
minilm_recursive,Modelo: MiniLM | Estratégia: Recursiva,"Qual foi a decisão tomada em relação ao processo 0007039-29.2010.2.00.0000, cujo assunto é a proposta de resolução para pagamento de passivos de magistrados e servidores, e quem foram os conselheiros que receberam vista regimental?",68683,"[23229, 126999, 110910, 86444, 86100, 113474, 127804, 5180, 21980, 87989]",inf,False
minilm_recursive,Modelo: MiniLM | Estratégia: Recursiva,"Qual foi o motivo da suspensão da prova oral do concurso público para Juiz Substituto do TJES, relacionado ao Edital nº 1/2011, conforme o Procedimento de Controle Administrativo 0000602-30.2014.2.00.0000?",75748,"[88687, 82992, 82997, 82987, 128757, 78069, 120626, 120090, 127399, 128074]",inf,False
minilm_recursive,Modelo: MiniLM | Estratégia: Recursiva,"Quais são as ocorrências de questionamento e invalidação frequentes perante o Conselho, e qual demora significativa é denunciada nos procedimentos de controle administrativo?",70567,"[130932, 127172, 100394, 100679, 123560, 127933, 96183, 127721, 127550, 81801]",inf,False
minilm_recursive,Modelo: MiniLM | Estratégia: Recursiva,"Quem presidiu o julgamento e quais Ministros e Conselheiros não compareceram, indicando o motivo de suas ausências?",113944,"[105531, 99738, 99438, 99654, 99771, 99421, 99588, 99753, 99424, 99408]",inf,False
minilm_recursive,Modelo: MiniLM | Estratégia: Recursiva,Quais são as atribuições e deveres da Corregedoria Nacional de Justiça que fundamentam a resolução que está sendo publicada?,29203,"[13845, 55554, 71554, 115400, 115714, 115695, 114955, 115731, 115441, 115800]",inf,False
minilm_recursive,Modelo: MiniLM | Estratégia: Recursiva,"Quais são os detalhes do Procedimento de Controle Administrativo 0002116-52.2013.2.00.0000, incluindo sua data, a relatora, o requerente e a lista de todos os interessados?",79989,"[39849, 38996, 21354, 21251, 4854, 4298, 5959, 6266, 39031, 83706]",inf,False
minilm_recursive,Modelo: MiniLM | Estratégia: Recursiva,"Quais foram as presenças e ausências registradas, com justificativa, nas assentadas mencionadas no texto, incluindo os nomes e cargos dos participantes em cada etapa?",79359,"[69504, 17171, 91177, 18522, 1373, 18373, 1214, 91189, 44430, 18458]",inf,False
minilm_recursive,Modelo: MiniLM | Estratégia: Recursiva,"O que o Conselho aprovou por unanimidade, nos termos propostos pela Relatora, em plenário no dia 3 de março de 2015?",68914,"[112494, 112611, 112634, 112620, 112646, 112652, 112563, 112544, 112536, 112547]",inf,False
minilm_recursive,Modelo: MiniLM | Estratégia: Recursiva,"Qual é o objetivo da Lei Henry Borel e quais são as disposições relativas à criação de juizados ou varas especializadas para crimes contra crianças e adolescentes, incluindo a competência subsidiária de outras varas?",35,"[45441, 35, 7983, 15624, 10446, 10445, 15623, 122749, 41, 2950]",2.0,True
minilm_recursive,Modelo: MiniLM | Estratégia: Recursiva,"Quais são as informações completas sobre o Recurso Administrativo no Procedimento de Controle Administrativo nº 0006296-09.2016.2.00.0000, incluindo relator, requerente, requerido, advogados e todos os assuntos envolvidos?",50648,"[126842, 85065, 120688, 83931, 117390, 116986, 127387, 6266, 129566, 100394]",inf,False
minilm_recursive,Modelo: MiniLM | Estratégia: Recursiva,"Com base em que princípios o trabalho na Corregedoria Nacional foi pautado, e quais foram os objetivos principais, além da aplicação de penalidades?",43178,"[30622, 1011, 30447, 24718, 123239, 41020, 105895, 106136, 15177, 76975]",inf,False
minilm_recursive,Modelo: MiniLM | Estratégia: Recursiva,Qual a deliberação do Conselho Nacional de Justiça (CNJ) referente ao Juiz Federal M.F.R. e quais as implicações diretas para ele?,110558,"[27131, 14946, 37252, 42058, 26637, 6549, 19055, 34640, 24232, 27957]",inf,False
minilm_recursive,Modelo: MiniLM | Estratégia: Recursiva,Quem são os requerentes na Reclamação para Garantia das Decisões número 0004751-93.2019.2.00.0000?,45518,"[74928, 75582, 41524, 71908, 72373, 43560, 25703, 8129, 28766, 28758]",inf,False
minilm_recursive,Modelo: MiniLM | Estratégia: Recursiva,"Quais são as partes envolvidas e o relator do Pedido de Providências de número 2008.10.00.001523-9, e qual a sua Numeração Única?",113332,"[110115, 113284, 113175, 44842, 104705, 122360, 105326, 118930, 14344, 114992]",inf,False
minilm_recursive,Modelo: MiniLM | Estratégia: Recursiva,"Quais as vantagens dos sistemas de informatização para a formação e manutenção de arquivos de segurança, em comparação com a microfilmagem tradicional?",92217,"[92217, 89871, 89874, 58409, 122005, 2433, 114508, 31291, 16361, 768]",1.0,True
minilm_recursive,Modelo: MiniLM | Estratégia: Recursiva,Quais são os nomes das pessoas representadas pelo advogado JONATAN RAULIM RAMOS em um caso envolvendo o TRIBUNAL DE JUSTIÇA DO ESTADO DA PARAÍBA como requerido?,5210,"[113726, 113729, 77578, 125370, 120065, 131526, 72066, 125325, 123508, 32982]",inf,False
minilm_recursive,Modelo: MiniLM | Estratégia: Recursiva,Quais são os nomes listados no texto?,112110,"[47716, 119610, 25657, 132489, 60682, 109758, 41691, 115835, 130180, 11282]",inf,False
minilm_recursive,Modelo: MiniLM | Estratégia: Recursiva,"Qual foi o motivo do indeferimento da inscrição de Paulo André de Campos Trindade no 40º Concurso Público para Juiz de Direito Substituto do TJDFT, conforme o Procedimento de Controle Administrativo 0000151-05.2014.2.00.0000?",76489,"[123761, 124727, 116986, 21354, 21251, 117899, 117896, 127695, 130696, 126901]",inf,False
minilm_recursive,Modelo: MiniLM | Estratégia: Recursiva,"Quais são as partes envolvidas, o relator, os advogados e o assunto do Procedimento de Controle Administrativo de número 0006711-31.2012.2.00.0000?",75784,"[108090, 113151, 39849, 38996, 84947, 83630, 125786, 3147, 92010, 21251]",inf,False
minilm_recursive,Modelo: MiniLM | Estratégia: Recursiva,"Quem é o requerente da CONSULTA 0007581-42.2013.2.00.0000, qual o relator, qual o principal assunto e qual a decisão atual?",73772,"[3535, 87374, 87124, 73934, 107526, 127076, 84383, 98907, 98761, 59065]",inf,False
minilm_recursive,Modelo: MiniLM | Estratégia: Recursiva,Qual é o assunto principal do Pedido de Providências nº 2008.10.00.000809-0?,124105,"[14140, 110115, 12485, 44842, 3417, 48354, 101706, 120876, 7531, 32294]",inf,False
minilm_recursive,Modelo: MiniLM | Estratégia: Recursiva,Quais são os advogados listados que representam as partes na análise dos Decretos Judiciários do Tribunal de Justiça do Paraná?,119547,"[62984, 26489, 91099, 44005, 77164, 33750, 53704, 29331, 62979, 35811]",inf,False
minilm_recursive,Modelo: MiniLM | Estratégia: Recursiva,Para quais finalidades o item IV de educação física é utilizado?,31436,"[58200, 13171, 13154, 31436, 21065, 21064, 31099, 78805, 121622, 121623]",4.0,True
minilm_recursive,Modelo: MiniLM | Estratégia: Recursiva,Qual era o objetivo principal da Portaria Nº 168 de 22/06/2023 e qual seu status atual?,16743,"[48847, 48830, 48955, 53047, 27473, 13299, 22394, 23064, 5708, 29729]",inf,False
minilm_recursive,Modelo: MiniLM | Estratégia: Recursiva,De que forma a liminar foi ratificada e quais termos foram seguidos?,84612,"[103842, 103483, 103558, 103819, 104190, 104019, 104198, 104014, 105137, 105348]",inf,False
minilm_recursive,Modelo: MiniLM | Estratégia: Recursiva,Qual foi a decisão unânime do Conselho Nacional de Justiça (CNJ) em 25 de junho de 2019 sobre o ATO NORMATIVO 0003101-16.2016.2.00.0000 e qual o assunto principal dessa resolução?,46106,"[92353, 37237, 37365, 73511, 28608, 25367, 16864, 46744, 6765, 19245]",inf,False
minilm_recursive,Modelo: MiniLM | Estratégia: Recursiva,"Qual foi a decisão do Conselho no Processo Administrativo Disciplinar número 0006316-73.2011.2.00.0000, envolvendo Luiz Zveiter?",74152,"[84370, 104580, 104306, 62700, 12913, 61706, 3593, 110577, 105026, 5959]",inf,False
minilm_recursive,Modelo: MiniLM | Estratégia: Recursiva,Quais autoridades compareceram à sessão por meio de videoconferência?,39084,"[37963, 53368, 37304, 41909, 47666, 42242, 55583, 58484, 16638, 34966]",inf,False
minilm_recursive,Modelo: MiniLM | Estratégia: Recursiva,Quem prestará apoio ao Comitê Gestor da Justiça Restaurativa e qual será a sua função?,27449,"[21070, 4549, 55154, 62967, 44787, 32128, 33006, 11092, 44798, 62152]",inf,False
minilm_recursive,Modelo: MiniLM | Estratégia: Recursiva,"Quem presidiu o julgamento e qual a situação de voto ou ausência dos Conselheiros Deborah Ciocci, Flavio Sirangelo e Nancy Andrighi?",67462,"[75984, 76476, 83007, 76462, 75921, 74274, 72808, 74429, 73032, 66183]",inf,False
minilm_recursive,Modelo: MiniLM | Estratégia: Recursiva,"Qual foi a decisão do Conselho em relação ao julgamento, por qual motivo e quem presidiu a sessão diante das ausências?",124125,"[118861, 118858, 119928, 120574, 116320, 119923, 122831, 128084, 128075, 124475]",inf,False
